stock_no,category,colour,shape,carat,carat_band,clarity,cut,polish,symmetry,measurements,depth_pct,table_pct,ratio,lab,cert_no,verify_url,video_url
PDKP-1935,Fancy Colour,VIVID YELLOW,OVAL,9.05,5.00–9.99ct,VS1,,EX,EX,15.45 - 10.81 * 6.90,63.8,58.0,1.43,IGI,728574080,https://api.igi.org/viewpdf.php?r=728574080,https://workshop.360view.link/360viewer/360view.html?d=1410254-1001-16
PDKP-1937,Fancy Colour,VIVID YELLOW,OVAL,8.03,5.00–9.99ct,VS1,,EX,EX,14.98 - 10.40 * 6.64,63.8,60.0,1.44,IGI,735525493,https://api.igi.org/viewpdf.php?r=735525493,https://workshop.360view.link/360viewer/360view.html?d=0210258-735525493
PDKP-1938,Fancy Colour,VIVID YELLOW,OVAL,8.02,5.00–9.99ct,VS1,,EX,EX,14.33 - 10.08 * 6.89,68.4,61.0,1.42,IGI,732559474,https://api.igi.org/viewpdf.php?r=732559474,https://workshop.360view.link/360viewer/360view.html?d=1609256-732559474
PDKP-1536,Fancy Colour,INTENSE YELLOW,OVAL,7.05,5.00–9.99ct,VVS2,,EX,EX,13.91 - 9.99 * 6.54,65.5,62.0,1.39,IGI,725518495,https://api.igi.org/viewpdf.php?r=725518495,https://workshop.360view.link/360viewer/360view.html?d=1308256-SK-5-PM
PDKP-1543,Fancy Colour,INTENSE YELLOW,OVAL,7.0,5.00–9.99ct,VS2,,EX,EX,14.19 - 9.95 * 6.24,62.7,60.0,1.43,IGI,737551943,https://api.igi.org/viewpdf.php?r=737551943,https://workshop.360view.link/360viewer/360view.html?d=0910252-737551943
PDKP-1939,Fancy Colour,VIVID YELLOW,OVAL,6.83,5.00–9.99ct,VS1,,EX,EX,14.03 - 9.70 * 6.25,64.4,62.0,1.45,IGI,728574084,https://api.igi.org/viewpdf.php?r=728574084,https://workshop.360view.link/360viewer/360view.html?d=1410255-1001-19
PDKP-2063,Fancy Colour,INTENSE YELLOW,OVAL,6.21,5.00–9.99ct,VS1,,EX,EX,13.52 - 9.41 * 6.20,65.9,53.0,1.44,IGI,768683568,https://api.igi.org/viewpdf.php?r=768683568,https://workshop.360view.link/360viewer/360view.html?d=0702261-nem-1-559
PDKP-1941,Fancy Colour,VIVID YELLOW,OVAL,6.01,5.00–9.99ct,VS1,,EX,EX,13.22 - 9.17 * 6.23,67.9,57.0,1.44,IGI,737567973,https://api.igi.org/viewpdf.php?r=737567973,https://workshop.360view.link/360viewer/360view.html?d=1010251-1001-4-SY
PDKP-1943,Fancy Colour,VIVID YELLOW,OVAL,5.41,5.00–9.99ct,VS1,,EX,EX,13.12 - 9.09 * 5.78,63.6,58.0,1.44,IGI,728574087,https://api.igi.org/viewpdf.php?r=728574087,https://workshop.360view.link/360viewer/360view.html?d=1410252-1100-13
PDKP-1931,Fancy Colour,VIVID YELLOW,OVAL,5.36,5.00–9.99ct,VS1,,EX,EX,12.57 - 8.89 * 5.96,67.0,58.0,1.41,IGI,743560392,https://api.igi.org/viewpdf.php?r=743560392,https://workshop.360view.link/360viewer/360view.html?d=0811254-400-12
PDKP-1547,Fancy Colour,INTENSE YELLOW,OVAL,5.03,5.00–9.99ct,VS2,,EX,EX,12.58 - 8.55 * 5.87,68.7,59.0,1.47,IGI,739566322,https://api.igi.org/viewpdf.php?r=739566322,https://workshop.360view.link/360viewer/360view.html?d=1410251-739566322
PDKP-1948,Fancy Colour,VIVID YELLOW,OVAL,5.0,5.00–9.99ct,VS1,,EX,EX,12.31 - 8.57 * 5.90,68.8,59.0,1.44,IGI,736504910,https://api.igi.org/viewpdf.php?r=736504910,https://workshop.360view.link/360viewer/360view.html?d=0910254-736504910
PDKP-1317,Fancy Colour,INTENSE YELLOW,OVAL,4.02,3.00–4.99ct,VS1,,EX,EX,12.37 - 8.24 * 5.04,61.2,60.0,1.5,IGI,706568031,https://api.igi.org/viewpdf.php?r=706568031,https://workshop.360view.link/360viewer/360view.html?d=1806253-705-48
PDKP-1548,Fancy Colour,INTENSE YELLOW,OVAL,4.01,3.00–4.99ct,VS1,,EX,EX,11.34 - 7.87 * 5.55,70.5,59.0,1.44,IGI,735551009,https://api.igi.org/viewpdf.php?r=735551009,https://workshop.360view.link/360viewer/360view.html?d=0310252-R-12-YELLOW
PDKP-1186A,Fancy Colour,VIVID YELLOW,OVAL,3.59,3.00–4.99ct,VS1,,EX,EX,11.06 - 7.66 * 5.26,68.7,60.0,1.44,IGI,675531985,https://api.igi.org/viewpdf.php?r=675531985,https://workshop.360view.link/360viewer/360view.html?d=2701253-675531985
